date,mess,meal,excellent,good,okay,poor,day,score,votes
2024-04-07,2,dinner,0.0,3.7735849056603774,37.735849056603776,58.49056603773585,Sunday,1.8679245283018868,53
2024-04-07,1,dinner,0.0,3.7735849056603774,37.735849056603776,58.49056603773585,Sunday,1.8679245283018868,53
2024-04-08,1,breakfast,0.0,3.0303030303030303,48.484848484848484,48.484848484848484,Monday,2.0606060606060606,66
2024-04-08,2,breakfast,0.0,2.816901408450704,47.88732394366197,49.29577464788732,Monday,2.0422535211267605,71
2024-04-08,2,lunch,0.0,10.0,45.0,45.0,Monday,2.2,60
2024-04-08,1,lunch,0.0,33.82352941176471,38.23529411764706,27.94117647058824,Monday,2.7794117647058822,68
2024-04-08,1,dinner,0.0,20.930232558139537,32.55813953488372,46.51162790697675,Monday,2.2790697674418605,43
2024-04-08,2,dinner,0.0,2.5641025641025643,12.820512820512821,84.61538461538463,Monday,1.3333333333333333,39
2024-04-09,1,breakfast,54.23728813559322,32.20338983050847,3.389830508474576,10.169491525423728,Tuesday,4.203389830508475,59
2024-04-09,2,breakfast,93.90243902439025,2.4390243902439024,0.0,3.6585365853658534,Tuesday,4.829268292682927,82
2024-04-09,2,lunch,91.96428571428572,1.7857142857142858,3.5714285714285716,2.678571428571429,Tuesday,4.803571428571429,112
2024-04-09,1,lunch,83.17757009345794,14.018691588785046,0.0,2.803738317757009,Tuesday,4.747663551401869,107
2024-04-10,2,breakfast,3.4482758620689653,5.172413793103448,22.413793103448274,68.9655172413793,Wednesday,1.7413793103448276,58
2024-04-10,1,breakfast,0.0,33.87096774193548,24.193548387096772,41.93548387096774,Wednesday,2.5,62
